# Number of samples; Number of centroids; List of samples; List of centroids
3 10000
2.920239 2.921939 3.886496 
1.253206 2.565584 2.385370 
1.929661 3.238404 2.973105 
2.124379 2.773124 3.361793 
2.798184 3.446178 3.949923 
1.558650 2.754654 3.100099 
2.309452 3.467692 3.720368 
2.431308 2.963125 4.086425 
3.133949 3.624402 4.664926 
1.629335 2.049392 1.706329 
2.347114 2.749695 2.297812 
2.486559 2.231104 2.663815 
3.148987 2.881896 3.211527 
1.945076 2.223593 2.401843 
2.621820 2.877605 2.970684 
2.805828 2.401761 3.373299 
3.509106 3.092979 3.969228 
1.825669 2.732049 2.468254 
2.496447 3.382212 3.031690 
2.674948 2.902104 3.403384 
3.391192 3.587503 4.012563 
2.137414 2.900735 3.167601 
2.825862 3.584554 3.742089 
2.992179 3.075253 4.124570 
3.679517 3.744133 4.705504 
1.070014 1.886871 1.165754 
1.757016 2.583405 1.761136 
1.943605 2.091321 2.137507 
2.634594 2.768952 2.750798 
1.388650 2.082142 1.903864 
2.107123 2.764315 2.497969 
2.267149 2.268791 2.876060 
2.956108 2.937451 3.439550 
1.267005 2.566988 1.937463 
1.965182 3.244935 2.499049 
2.109827 2.727160 2.863873 
2.820201 3.441375 3.466448 
1.597741 2.766200 2.666934 
2.275263 3.432387 3.235085 
2.469453 2.951308 3.641536 
3.126421 3.600689 4.180490 
1.648641 2.066439 1.250702 
2.303948 2.664557 1.766233 
2.492789 2.219294 2.165967 
3.199419 2.899674 2.773089 
1.983434 2.234842 1.952935 
2.644098 2.875780 2.512045 
2.829864 2.388755 2.908111 
3.516668 3.060184 3.458150 
1.819914 2.690328 1.962250 
2.528431 3.385660 2.563383 
2.691862 2.893096 2.932520 
3.381879 3.547954 3.498689 
2.178611 2.893392 2.727212 
2.863694 3.596185 3.315079 
3.019860 3.054798 3.673192 
3.715708 3.741680 4.246926 
1.443370 2.133243 1.652790 
2.154785 2.802452 2.249061 
2.305529 2.323414 2.608359 
2.984496 2.994356 3.197261 
1.763392 2.306926 2.366013 
2.455964 2.984146 2.936977 
2.662917 2.531466 3.374766 
3.293636 3.169435 3.910677 
1.623136 2.821349 2.417509 
2.326742 3.475730 3.002590 
2.484825 2.993444 3.368141 
3.208388 3.660573 3.961423 
1.953350 3.019823 3.145712 
2.644543 3.677209 3.715436 
2.815486 3.161452 4.094305 
3.507416 3.863033 4.676688 
2.039091 2.296899 1.726066 
2.691519 2.936140 2.279372 
2.887363 2.455286 2.696433 
3.558108 3.144567 3.259999 
2.316657 2.443407 2.410416 
3.042501 3.126831 2.999321 
3.184151 2.646381 3.403842 
3.861726 3.304005 3.948736 
2.200089 2.966864 2.472996 
2.902293 3.633667 3.057962 
3.077695 3.144281 3.440586 
3.758920 3.813867 4.006942 
2.517308 3.125078 3.178597 
3.200503 3.791854 3.749469 
3.395115 3.332886 4.147722 
4.103203 4.008619 4.744376 
1.207356 2.559226 1.507855 
1.937542 3.258880 2.127200 
2.086482 2.709753 2.471364 
2.795215 3.445569 3.077789 
1.549533 2.727553 2.233043 
2.226526 3.400821 2.800742 
2.445362 2.918909 3.232094 
3.125389 3.608939 3.797882 
1.429496 3.243759 2.284583 
2.139749 3.933334 2.887879 
2.286821 3.407364 3.230415 
3.013053 4.114805 3.848780 
1.759858 3.429106 3.006912 
2.429794 4.058886 3.560631 
2.619891 3.621417 3.998019 
3.295043 4.265485 4.523295 
1.812310 2.702419 1.585548 
2.478861 3.354406 2.145284 
2.651315 2.878965 2.525639 
3.371882 3.560048 3.128730 
2.118825 2.891501 2.301976 
2.807537 3.525300 2.867775 
3.015280 3.055162 3.266484 
3.661197 3.684007 3.818873 
2.010648 3.389637 2.357221 
2.694126 4.058394 2.913356 
2.858219 3.567113 3.304280 
3.554604 4.230606 3.881274 
2.328452 3.557237 3.054474 
2.998113 4.210450 3.627984 
3.192568 3.706259 4.001219 
3.879278 4.413293 4.588895 
1.612246 2.800676 2.011968 
2.290164 3.456596 2.577396 
2.488120 3.000338 3.006256 
3.138884 3.628662 3.522172 
1.928403 2.960541 2.711750 
2.629183 3.658319 3.320113 
2.771691 3.121069 3.655142 
3.466181 3.829044 4.261132 
1.803518 3.472067 2.770837 
2.473665 4.120986 3.306546 
2.633026 3.637643 3.699259 
3.357019 4.326819 4.310175 
2.108162 3.645390 3.472833 
2.807624 4.336697 4.053094 
2.997838 3.841626 4.438210 
3.666593 4.512885 5.024148 
2.173645 2.925871 2.069324 
2.852917 3.586716 2.610444 
3.043798 3.138198 3.049693 
3.731864 3.796590 3.602480 
2.486291 3.099777 2.761382 
3.151501 3.763032 3.323893 
3.362825 3.306580 3.746080 
4.036520 3.965735 4.289857 
2.378708 3.624827 2.813017 
3.053622 4.303187 3.399426 
3.223185 3.792728 3.784303 
3.903891 4.449593 4.336645 
2.698158 3.791153 3.544764 
3.398951 4.468627 4.129577 
3.551808 3.999165 4.514514 
4.253738 4.666318 5.090077 
0.001628 -0.000876 0.006154 
0.716246 0.698333 0.603649 
0.865471 0.175698 0.961105 
1.549762 0.864437 1.546627 
0.286428 0.160130 0.686830 
1.012030 0.859684 1.303118 
1.187753 0.364426 1.684668 
1.878259 1.034206 2.255329 
0.182654 0.651659 0.743373 
0.912223 1.369522 1.369496 
1.043380 0.839896 1.705868 
1.723523 1.515481 2.283295 
0.523631 0.846988 1.487331 
1.179804 1.510531 2.023254 
1.385827 1.027360 2.434277 
2.051448 1.698275 2.999469 
0.554723 0.110628 0.027488 
1.262158 0.824090 0.652808 
1.422085 0.304243 1.002168 
2.129351 1.010413 1.590957 
0.902138 0.340322 0.781028 
1.607396 1.002184 1.372610 
1.757574 0.517997 1.754786 
2.444355 1.170947 2.306587 
0.767106 0.816460 0.802547 
1.463570 1.496540 1.382738 
1.614818 0.987878 1.758336 
2.307212 1.647711 2.345865 
1.086786 1.011215 1.548793 
1.770756 1.649048 2.100541 
1.929671 1.170173 2.478998 
2.612972 1.811062 3.023412 
0.398422 0.249853 0.489150 
1.056855 0.908301 1.049829 
1.245012 0.444072 1.464702 
1.890469 1.049710 1.973581 
0.676692 0.424834 1.186034 
1.394395 1.111832 1.786430 
1.538801 0.570160 2.134563 
2.245227 1.271109 2.746401 
0.567128 0.914566 1.245630 
1.225564 1.575465 1.784794 
1.438637 1.135769 2.221434 
2.099388 1.771676 2.770703 
0.917310 1.116570 2.001018 
1.570392 1.754957 2.531955 
1.736675 1.282332 2.906001 
2.446732 1.958841 3.514185 
0.944379 0.374988 0.544522 
1.632134 1.054247 1.099654 
1.790403 0.546088 1.500129 
2.485208 1.238823 2.085017 
1.256292 0.557791 1.248118 
1.965008 1.247805 1.836419 
2.129467 0.750757 2.228318 
2.833507 1.425292 2.809847 
1.138530 1.079026 1.302929 
1.806356 1.708073 1.845202 
1.991319 1.257978 2.252468 
2.690018 1.925888 2.858945 
1.448642 1.232360 1.992744 
2.142878 1.930561 2.589942 
2.286962 1.409446 2.942545 
2.983828 2.079140 3.546225 
0.179879 0.688189 0.363039 
0.864040 1.352283 0.924442 
1.021541 0.850656 1.338878 
1.717382 1.518149 1.896569 
0.474527 0.828470 1.051465 
1.114941 1.464838 1.590573 
1.335206 1.009363 2.001208 
2.023191 1.686627 2.590874 
0.333131 1.336214 1.100413 
1.054973 2.027528 1.677144 
1.214578 1.510177 2.056608 
1.899444 2.195955 2.637884 
0.655592 1.513590 1.806289 
1.392695 2.220022 2.424687 
1.547927 1.728898 2.801628 
2.247269 2.394972 3.391538 
0.734221 0.789200 0.396285 
1.427945 1.480145 0.968464 
1.606618 0.975090 1.378261 
2.260759 1.640268 1.924339 
1.032087 0.935069 1.103090 
1.760000 1.710246 1.725423 
1.923939 1.150751 2.087496 
2.584411 1.819414 2.641787 
0.905030 1.461460 1.146413 
1.615971 2.156766 1.731347 
1.783856 1.659201 2.120730 
2.456460 2.308950 2.667030 
1.250384 1.653150 1.868018 
1.906719 2.283092 2.424297 
2.098948 1.826049 2.827792 
2.759567 2.479606 3.392843 
0.532851 0.898042 0.826474 
1.215705 1.575120 1.390600 
1.393991 1.107315 1.791283 
2.088936 1.776040 2.388632 
0.852828 1.115763 1.576187 
1.567014 1.768333 2.148866 
1.721941 1.272272 2.520067 
2.395779 1.940488 3.078314 
0.723252 1.598659 1.596905 
1.394213 2.236041 2.135122 
1.546408 1.765169 2.531622 
2.272090 2.459873 3.132588 
1.064074 1.788096 2.332232 
1.732534 2.445963 2.887243 
1.919483 1.924004 3.242850 
2.619433 2.613607 3.852395 
1.116229 1.059892 0.902483 
1.786032 1.728302 1.459764 
1.943403 1.219283 1.842328 
2.639813 1.918648 2.430820 
1.448723 1.245158 1.644689 
2.099880 1.922166 2.201393 
2.270746 1.409132 2.560382 
2.983147 2.079754 3.147336 
1.297127 1.720253 1.655561 
1.966327 2.393577 2.214017 
2.120477 1.848415 2.571349 
2.828677 2.562877 3.156521 
1.607604 1.896708 2.352559 
2.293714 2.575463 2.935848 
2.480547 2.119518 3.339265 
3.160531 2.736711 3.895517 
0.533619 0.887381 0.348707 
1.251880 1.588290 0.958069 
1.429161 1.127447 1.361974 
2.109659 1.787725 1.935002 
0.857073 1.099733 1.089450 
1.562654 1.750659 1.686131 
1.750603 1.285767 2.086382 
2.441733 1.954905 2.656998 
0.748406 1.605907 1.135106 
1.440501 2.257334 1.710200 
1.603365 1.762090 2.088665 
2.259904 2.410454 2.633938 
1.060010 1.786652 1.852815 
1.771314 2.425999 2.431421 
1.910075 1.927634 2.800958 
2.597238 2.580276 3.352156 
1.141844 1.052706 0.450390 
1.815524 1.704183 0.980037 
2.003222 1.249519 1.406700 
2.649373 1.886034 1.964361 
1.424518 1.230375 1.136440 
2.128102 1.887842 1.711278 
2.283170 1.383676 2.073494 
3.028438 2.118570 2.711577 
1.319885 1.720617 1.177937 
1.987660 2.375847 1.740830 
2.162072 1.892694 2.131597 
2.849635 2.561123 2.700730 
1.652594 1.923867 1.926549 
2.346903 2.599053 2.510348 
2.492400 2.054427 2.837621 
3.214781 2.779507 3.458295 
0.914980 1.153611 0.856645 
1.606024 1.815803 1.426110 
1.803499 1.356243 1.849160 
2.471329 2.010464 2.396904 
1.260865 1.338204 1.594236 
1.918436 1.998091 2.145112 
2.096199 1.512025 2.539318 
2.775110 2.171769 3.104735 
1.095576 1.818763 1.603397 
1.794409 2.495877 2.188721 
1.977132 2.015370 2.578260 
2.664140 2.708542 3.151405 
1.443480 2.028285 2.346601 
2.141716 2.676858 2.904391 
2.286109 2.172390 3.284373 
2.991350 2.869633 3.871372 
1.482546 1.274942 0.914886 
2.205042 1.989936 1.505955 
2.380024 1.517608 1.909368 
3.033688 2.129756 2.448020 
1.791559 1.451651 1.600335 
2.516612 2.144872 2.208266 
2.652233 1.658421 2.575050 
3.347122 2.338057 3.166499 
1.696429 1.957686 1.681890 
2.390068 2.672932 2.273191 
2.506628 2.132662 2.602566 
3.246036 2.819194 3.212529 
1.995679 2.139644 2.382302 
2.700511 2.818160 2.955457 
2.901781 2.374620 3.396825 
3.547830 2.998307 3.928620 
0.701716 1.550419 0.716349 
1.406922 2.224838 1.295930 
1.586710 1.778736 1.712352 
2.287441 2.433133 2.280435 
1.033101 1.736531 1.446278 
1.749691 2.407573 2.028215 
1.887371 1.920450 2.402097 
2.576250 2.594716 2.969977 
0.945734 2.279417 1.546111 
1.604339 2.911351 2.067245 
1.751671 2.426167 2.430485 
2.448819 3.079841 3.006705 
1.232770 2.417408 2.198666 
1.919104 3.103457 2.778867 
2.075491 2.580222 3.147669 
2.769319 3.264081 3.729772 
1.278012 1.712655 0.773894 
1.972470 2.400049 1.348607 
2.123591 1.854431 1.705255 
2.848767 2.546948 2.306763 
1.620182 1.888220 1.506994 
2.282239 2.556790 2.054380 
2.470442 2.087841 2.480768 
3.151753 2.751108 3.020060 
1.482235 2.386039 1.522241 
2.166718 3.048538 2.108389 
2.316635 2.513228 2.460696 
3.019953 3.218322 3.057702 
1.823908 2.594274 2.270093 
2.481747 3.244741 2.832810 
2.633188 2.725809 3.210747 
3.349578 3.435869 3.806293 
1.075363 1.821415 1.215930 
1.768488 2.490736 1.787571 
1.907401 1.966485 2.133782 
2.631961 2.678972 2.770878 
1.390665 1.992408 1.922386 
2.093569 2.663904 2.479711 
2.278005 2.180155 2.899152 
2.980603 2.845274 3.460875 
1.258844 2.490615 1.958348 
1.978343 3.158204 2.547020 
2.148268 2.686420 2.938403 
2.808021 3.322195 3.486982 
1.584950 2.684447 2.686861 
2.294307 3.337659 3.251761 
2.446482 2.851796 3.641893 
3.143880 3.513282 4.209136 
1.633532 1.933460 1.237022 
2.344463 2.645465 1.841034 
2.498960 2.121293 2.216164 
3.178017 2.779041 2.757049 
1.953140 2.102640 1.958963 
2.685514 2.830917 2.593431 
2.821892 2.301189 2.910933 
3.527144 3.007941 3.520145 
1.830843 2.617591 2.005537 
2.542580 3.312163 2.588399 
2.701971 2.791379 2.977981 
3.394732 3.471750 3.533926 
2.158581 2.806334 2.724998 
2.844320 3.461426 3.308901 
3.037915 2.985942 3.700984 
3.708329 3.651459 4.255542 
0.442640 0.057736 0.102654 
1.177071 0.787765 0.713235 
1.314473 0.256472 1.070861 
2.032465 0.965879 1.681586 
0.775498 0.268924 0.838337 
1.509347 0.973914 1.446411 
1.668132 0.466821 1.824481 
2.363082 1.143310 2.412409 
0.663116 0.781014 0.922186 
1.334773 1.447278 1.451693 
1.513707 0.969126 1.863327 
2.179506 1.600021 2.398973 
0.975672 0.931910 1.576657 
1.703423 1.638868 2.211043 
1.839413 1.158448 2.581793 
2.496616 1.783628 3.098346 
1.054207 0.272920 0.226901 
1.722871 0.925641 0.759499 
1.909012 0.427230 1.156691 
2.600992 1.118734 1.746347 
1.351323 0.428018 0.897018 
2.055923 1.099304 1.486945 
2.216052 0.620166 1.888418 
2.904891 1.275477 2.443802 
1.243296 0.945501 0.958857 
1.919306 1.590588 1.528728 
2.109518 1.122140 1.935088 
2.771346 1.751641 2.466122 
1.561627 1.122168 1.686112 
2.239657 1.785725 2.247770 
2.426127 1.291968 2.631807 
3.073579 1.924165 3.162572 
0.828070 0.340016 0.609354 
1.506804 1.009072 1.171666 
1.723077 0.554064 1.614675 
2.374555 1.204193 2.152494 
1.165971 0.548912 1.338570 
1.856943 1.190239 1.919654 
2.011359 0.700383 2.290430 
2.727433 1.409652 2.908342 
1.009804 1.026267 1.364310 
1.721701 1.697412 1.947661 
1.899239 1.234444 2.364117 
2.557143 1.862389 2.902428 
1.345023 1.185289 2.084008 
2.050485 1.880564 2.684207 
2.226363 1.404047 3.075422 
2.945757 2.085084 3.667724 
1.430203 0.501416 0.672652 
2.084214 1.144247 1.231155 
2.295205 0.702083 1.690070 
2.967789 1.331292 2.206856 
1.777081 0.714469 1.436024 
2.425336 1.329169 1.958851 
2.596727 0.869900 2.381378 
3.272314 1.513046 2.927835 
1.597870 1.187338 1.431027 
2.273111 1.852363 1.997372 
2.448978 1.317424 2.378325 
3.164614 2.019097 2.975450 
1.935640 1.366625 2.178498 
2.605007 2.027454 2.715353 
2.763877 1.496118 3.085740 
3.467515 2.194437 3.691008 
0.594573 0.761936 0.453521 
1.309056 1.435291 1.055602 
1.489209 0.960685 1.461685 
2.195844 1.634900 2.034707 
0.944166 0.914739 1.175401 
1.643624 1.619295 1.781375 
1.819047 1.133778 2.181306 
2.491078 1.792251 2.744515 
0.815299 1.428314 1.227602 
1.502394 2.119845 1.815605 
1.676370 1.618726 2.193482 
2.344835 2.306699 2.779749 
1.139253 1.621451 1.952212 
1.862013 2.321086 2.571197 
1.999812 1.803932 2.912634 
2.698913 2.495514 3.505862 
1.232119 0.937806 0.565228 
1.881609 1.575802 1.117665 
2.037666 1.057801 1.470677 
2.724604 1.770553 2.068674 
1.516522 1.082450 1.245344 
2.204064 1.758674 1.837531 
2.384701 1.244667 2.201700 
3.077431 1.938296 2.794371 
1.375716 1.568014 1.267105 
2.102172 2.295074 1.899882 
2.255567 1.775236 2.262321 
2.948845 2.432179 2.837970 
1.776754 1.821125 2.070758 
2.411447 2.431623 2.584287 
2.587054 1.956491 2.982437 
3.253668 2.593203 3.550940 
1.004988 1.049928 0.978885 
1.660861 1.686683 1.539158 
1.845370 1.177384 1.907066 
2.555634 1.861961 2.519006 
1.309473 1.179852 1.692767 
2.040676 1.883176 2.276650 
2.199115 1.385782 2.639680 
2.852912 2.051301 3.207483 
1.202003 1.718482 1.755480 
1.886262 2.347402 2.298422 
2.032568 1.872085 2.679074 
2.741375 2.554565 3.280074 
1.512052 1.874794 2.443107 
2.186156 2.552362 3.021959 
2.387715 2.084797 3.427081 
3.069599 2.730640 4.003169 
1.569132 1.185024 1.055635 
2.269729 1.812153 1.578709 
2.428322 1.317270 1.967147 
3.104929 2.002601 2.565038 
1.892084 1.362062 1.747615 
2.597915 2.021385 2.342791 
2.751843 1.509697 2.703395 
3.465450 2.207638 3.302475 
1.778470 1.841174 1.786801 
2.428224 2.477596 2.334304 
2.644080 2.017860 2.758137 
3.298822 2.642799 3.284965 
2.106931 2.025942 2.525159 
2.763273 2.674277 3.048675 
2.942565 2.174666 3.451648 
3.625339 2.830947 3.997598 
1.018225 1.014488 0.504564 
1.729825 1.727098 1.110883 
1.860234 1.169773 1.455093 
2.569812 1.868875 2.051730 
1.342355 1.201777 1.238061 
2.064640 1.903570 1.850751 
2.196662 1.358951 2.188070 
2.909007 2.071895 2.791919 
1.224465 1.715580 1.279870 
1.881877 2.329688 1.814529 
2.075331 1.853576 2.232697 
2.773678 2.568505 2.831362 
1.564845 1.869821 2.000724 
2.241773 2.536354 2.558625 
2.400320 2.059669 2.957961 
3.086151 2.712706 3.521985 
1.573779 1.120436 0.544211 
2.277629 1.823791 1.148031 
2.453283 1.331227 1.530857 
3.142149 2.026896 2.117249 
1.926385 1.326709 1.295121 
2.588824 2.007285 1.857177 
2.771696 1.511890 2.255118 
3.456531 2.178920 2.804139 
1.775170 1.806090 1.317949 
2.493320 2.500096 1.906337 
2.624563 1.998443 2.261846 
3.325075 2.682728 2.880244 
2.121262 2.021176 2.075450 
2.803732 2.674902 2.603497 
2.961352 2.165587 2.993583 
3.660329 2.887325 3.581657 
1.369694 1.209656 0.960231 
2.084108 1.940021 1.583007 
2.244705 1.434494 1.951830 
2.965816 2.112963 2.563464 
1.698547 1.426290 1.716709 
2.409573 2.118936 2.288321 
2.560070 1.606332 2.675486 
3.258818 2.275359 3.232650 
1.559654 1.898413 1.738190 
2.278772 2.610026 2.323742 
2.451227 2.116958 2.730112 
3.114476 2.746665 3.248146 
1.921804 2.132228 2.500687 
2.596177 2.775910 3.046198 
2.764023 2.300125 3.419136 
3.459039 2.955719 4.014083 
1.955787 1.403713 1.047839 
2.658443 2.054561 1.624419 
2.816055 1.586251 2.018015 
3.496580 2.243428 2.581295 
2.287668 1.607683 1.811461 
2.939718 2.231648 2.313838 
3.131366 1.728370 2.710580 
3.876895 2.460015 3.355927 
2.146479 2.065384 1.793005 
2.857848 2.763489 2.394997 
3.003231 2.259627 2.769414 
3.721223 2.926987 3.357515 
2.476163 2.268782 2.543256 
3.150907 2.914188 3.084568 
3.356461 2.469473 3.525909 
4.007701 3.099900 4.052491 
1.181784 1.659240 0.854494 
1.886213 2.361371 1.449604 
2.016477 1.834518 1.805022 
2.748020 2.551844 2.431702 
1.485976 1.859684 1.587664 
2.177528 2.528115 2.144811 
2.341362 2.013025 2.520183 
3.051002 2.708061 3.109434 
1.382464 2.361457 1.637358 
2.048442 2.993030 2.175134 
2.253434 2.561927 2.618882 
2.908138 3.199057 3.150073 
1.695325 2.515470 2.331660 
2.387328 3.198918 2.899680 
2.558271 2.722844 3.318498 
3.248163 3.405240 3.885053 
1.753695 1.790516 0.917149 
2.425399 2.473386 1.470785 
2.600254 1.996555 1.883992 
3.325887 2.695481 2.481531 
2.083978 1.981942 1.633386 
2.764512 2.663998 2.204899 
2.914362 2.142297 2.574673 
3.636178 2.820616 3.170767 
1.948010 2.512083 1.675193 
2.649008 3.152663 2.236122 
2.834123 2.694696 2.662202 
3.519753 3.369864 3.228628 
2.292939 2.662782 2.414946 
2.977794 3.349498 2.987856 
3.156861 2.846883 3.375118 
3.797615 3.524057 3.909941 
1.553248 1.917116 1.356852 
2.223883 2.583672 1.902575 
2.388652 2.066211 2.285472 
3.112332 2.760223 2.875296 
1.880762 2.104553 2.081937 
2.559554 2.776843 2.637302 
2.757199 2.290691 3.046870 
3.399456 2.936772 3.575850 
1.728328 2.587316 2.102923 
2.449244 3.249558 2.650523 
2.596690 2.773091 3.065127 
3.303302 3.449414 3.660555 
2.076021 2.758354 2.817338 
2.746888 3.445819 3.376317 
2.935842 2.952414 3.784246 
3.626401 3.640694 4.352339 
2.119411 2.054284 1.391440 
2.817998 2.754772 1.988630 
2.966923 2.235931 2.347336 
3.666805 2.908645 2.921891 
2.438076 2.246255 2.111655 
3.120178 2.913181 2.694625 
3.305690 2.420429 3.092328 
3.974019 3.047959 3.620767 
2.300100 2.732235 2.138571 
3.002457 3.406990 2.722499 
3.168429 2.933466 3.126483 
3.889111 3.613570 3.726826 
2.649584 2.894919 2.869610 
3.318625 3.581151 3.441787 
3.536743 3.137073 3.875556 
4.174278 3.756370 4.382722 
0.050492 0.890558 0.667142 
0.745186 1.556433 1.243777 
0.914409 1.091790 1.638543 
1.602421 1.744818 2.217315 
0.366326 1.047884 1.386353 
1.076112 1.775420 1.984324 
1.264131 1.267646 2.370885 
1.922638 1.929374 2.922768 
0.268507 1.571286 1.431858 
0.930709 2.237412 2.000322 
1.114661 1.764810 2.392307 
1.765471 2.411755 2.930303 
0.564276 1.747267 2.140609 
1.220128 2.375055 2.671772 
1.403472 1.906925 3.083479 
2.134711 2.613584 3.685400 
0.632153 1.042646 0.726017 
1.313058 1.688678 1.295756 
1.505038 1.244402 1.709246 
2.177966 1.897502 2.270211 
0.921013 1.182363 1.399296 
1.632978 1.870642 2.012212 
1.806452 1.414116 2.439478 
2.491904 2.060745 2.981015 
0.834850 1.726878 1.494612 
1.495911 2.362129 2.024583 
1.681186 1.891341 2.443674 
2.371943 2.570507 3.020726 
1.148768 1.873493 2.202825 
1.843107 2.562803 2.789504 
2.002371 2.066003 3.142188 
2.699233 2.736460 3.737485 
0.426161 1.144081 1.142148 
1.131227 1.806417 1.731365 
1.277508 1.324652 2.112629 
1.966960 1.985652 2.678760 
0.740666 1.301753 1.846418 
1.438419 2.005321 2.456503 
1.625891 1.505712 2.839736 
2.292433 2.158836 3.413771 
0.615605 1.807127 1.908853 
1.285918 2.466599 2.465347 
1.471024 2.005944 2.876950 
2.177657 2.674451 3.459219 
0.951833 1.996174 2.641289 
1.651968 2.678797 3.233145 
1.815082 2.169466 3.592137 
2.472679 2.818164 4.131267 
1.020548 1.252792 1.213963 
1.659524 1.934118 1.766843 
1.841700 1.440989 2.155404 
2.540880 2.144387 2.757869 
1.333079 1.454298 1.932918 
2.018619 2.140275 2.503216 
2.143806 1.605085 2.825474 
2.865306 2.288815 3.451790 
1.152600 1.912017 1.906203 
1.878766 2.614879 2.532144 
2.044441 2.143014 2.927974 
2.750788 2.805587 3.509497 
1.489038 2.138797 2.664465 
2.195348 2.794713 3.254662 
2.369405 2.306109 3.651785 
3.018543 2.952583 4.172090 
0.208755 1.534131 1.008264 
0.893705 2.223024 1.577261 
1.089591 1.731057 1.981925 
1.758455 2.409697 2.540819 
0.542919 1.749586 1.739180 
1.242355 2.417239 2.325012 
1.388301 1.902893 2.706066 
